baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01940	2411.11138056293	0.0214864003452883	0.196627844652624	0.109274453896637	0.912984808077272	0.990886668497413
AT1G01950	6373.23717459388	-0.0422366565954356	0.141691517474937	-0.29808881539367	0.765635377778211	0.971188755514476
AT1G01960	15932.6892290367	0.190497187816224	0.162098327984153	1.17519526688053	0.239916603409757	0.780343082080201
AT1G01970	2611.67398639857	0.0250881061660856	0.276464429268303	0.0907462353565135	0.927694231660597	0.99190168528351
AT1G01980	86.5305449822941	-0.258696311598389	0.465776419344082	-0.555408777375831	0.578615090256934	0.931448274250038
AT1G01990	2306.36988255892	0.0504793871230528	0.150833401416417	0.334669818813477	0.737874170914989	0.966086870009323
AT1G02000	1733.13185059982	-0.113143893713145	0.226795035624243	-0.498881703480505	0.617862724332107	0.940665602584607
AT1G02010	2087.12699938642	-0.15291630961655	0.236278763300674	-0.647186008088074	0.517511565796706	0.914592917045774
AT1G02020	1731.55280224593	0.0115461708931624	0.18197369530582	0.063449669875408	0.94940843605771	0.994519753682741
AT1G02030	239.093305968989	-0.228111621593787	0.185127511877201	-1.23218650367374	0.217879423672514	0.763586958664867
AT1G02040	68.1659789511739	-0.248373300134872	0.267069858867481	-0.929993752151995	0.352374319392529	0.848984452776636
AT1G02050	1209.80358605425	-0.277612903120121	0.165453982038297	-1.67788589733587	0.0933693761530939	0.592329245018555
AT1G02060	1487.09630885531	-0.131935201564895	0.270736344282976	-0.487319875409838	0.626031664890884	0.94227147599628
AT1G02065	37.6826321863778	-0.876983679450165	0.473203899675221	-1.85328920588371	0.0638409174762738	0.522650540115177
AT1G02070	68.2903553846536	-0.558593785496856	0.350774771645129	-1.59245712819385	0.11128202873431	0.635081724599595
AT1G02080	24554.1087532887	0.121148815339967	0.258956557476976	0.467834514485071	0.639902936475755	0.943963831267215
AT1G02090	6718.8517020417	-0.0468009272283989	0.227187674357373	-0.20600117220611	0.836789995655995	0.978934889125783
AT1G02100	9069.2301158759	-0.19407252656548	0.118449861958459	-1.63843607207869	0.101330759503202	0.61363656690442
AT1G02110	3647.29242012688	-0.452335545838102	0.172025336139096	-2.62947049539467	0.00855179523717876	0.222678216702882
AT1G02120	28733.646901839	-0.078425874599613	0.126487094793486	-0.620030642079797	0.535237613367212	0.918317165467654
AT1G02130	5722.85391353722	-0.0738678215011547	0.121997879391721	-0.605484471283093	0.54485713957964	0.922073784009395
AT1G04087	43.2363363687147	-0.0429717287749745	0.388728580151226	-0.11054429997984	0.911977718822432	0.990886668497413
AT1G02140	14092.3629272519	0.139074386368608	0.134191961693611	1.03638388330699	0.300023086196024	0.821439379103226
AT1G02145	4122.61528577909	-0.10057217047679	0.121671345179641	-0.826588794003232	0.408470171017208	0.876446461844877
AT1G02150	7650.58999905434	-0.0658011267340594	0.217139827015249	-0.303035733419086	0.76186262980632	0.970378787251254
AT1G02160	1853.36174964907	0.0997624410640233	0.142202275115146	0.701553058720349	0.48295793446403	0.90182703150008
AT1G02170	7669.59565661408	0.190865095188826	0.293688661958587	0.649889219134173	0.515763782503299	0.914338213002093
AT1G02180	899.515279053757	-0.178107731655766	0.266292086882281	-0.668843500912973	0.503595314145479	0.907262030301279
AT1G02190	1586.22504775009	-0.39961294070463	0.230630483484106	-1.73269784057913	0.0831493885433891	0.569496644343673
AT1G02205	593.45200388183	-0.993205604261196	0.199783159306074	-4.97141805000478	6.6464957987159e-07	0.000488631381133597
AT1G02220	1424.28412632413	0.559594256895652	0.447555100707251	1.25033600558088	0.21117683088464	0.757682729924094
AT1G02230	716.141979586261	1.07275706188974	0.62041843975601	1.72908636034676	0.0837936399316005	0.571182794182724
AT1G02250	568.450508273877	-0.211916887930072	0.229138675285356	-0.924841202237738	0.35504851499353	0.850220786498449
AT1G02260	4144.1937365499	0.280045888306221	0.13608377477505	2.0578932996909	0.0396003770759569	0.436010826932583
AT1G02270	5500.66300859657	0.117733611193699	0.219812392451687	0.535609525380038	0.592228444166611	0.934808582359207
AT1G02280	5702.05309006704	-0.118054785287046	0.255983015224579	-0.461182102974582	0.644667960785996	0.945085332082457
AT1G02290	1162.79080196442	0.211018909070992	0.163576495865348	1.29003196916932	0.197039558489115	0.741340090580993
AT1G02300	3698.08147800687	0.00992889458841496	0.356561663195017	0.0278462202005841	0.977784801850795	0.998545210924754
AT1G02305	15974.9913128684	0.187945607748039	0.135223273955765	1.38989097253717	0.164561987317986	0.705736579839569
AT1G04097	13.027206384086	0.247855904664373	0.663039621039368	0.373817637437472	0.708539996504186	0.96189668789829
AT1G02310	996.254697156137	0.240295214747683	0.374580225721734	0.641505339169164	0.521194413114497	0.915432200176745
AT1G04103	52.7465369724689	-0.304087240667034	0.400855480769955	-0.758595691601746	0.448094450762051	0.88877728430165
AT1G02330	3059.11839456841	0.029708840836577	0.234310465236767	0.126792633041622	0.899104526659091	0.987993618699397
AT1G02335	1247.82064083046	0.388406640534032	0.544887104349748	0.712820394231103	0.475956904002802	0.900195916472874
AT1G02340	395.814893155273	-0.32449398534467	0.47983069131765	-0.67626767361126	0.498870713027173	0.906976776436246
AT1G02350	170.609030899282	0.18793739758381	0.208984716510799	0.899287759993202	0.368499405290961	0.855941262723002
AT1G02360	2988.64467681728	0.303603883563362	0.418687843290622	0.725131833724205	0.46837115663319	0.897580678616792
AT1G02370	1192.48579888713	-0.0503129498711161	0.199004206377366	-0.252823549748034	0.80040456869657	0.975257280230538
AT1G02380	151.353108354752	-0.332083059621008	0.312960502582832	-1.06110214190084	0.288643484578863	0.812858214041667
AT1G02390	1593.56885688421	0.624241242077044	0.38611759519534	1.61671275757645	0.105940298801217	0.62385787886376
AT1G02400	32870.024326387	0.258357643041384	0.221397821764044	1.16693850455643	0.243235204770116	0.783470292991775
AT1G02405	502.863622364695	-0.289968012051545	0.272359216564126	-1.06465283499328	0.287033060963524	0.811797563680727
AT1G02410	2707.61728363998	0.0935328706645111	0.176140840984683	0.531011832018245	0.595410579983011	0.934944922313445
AT1G02420	201.834877897177	0.143608265927305	0.301699977496768	0.475996939472238	0.634076558303935	0.943582823749482
AT1G02430	234.887656277647	0.179426298814489	0.252265063899057	0.711260988902869	0.476922521173366	0.90047712817867
AT1G02440	773.392426399187	-0.0792810993481068	0.323526573257441	-0.245052820699894	0.806415532881604	0.975727366511661
AT1G02450	422.063968374628	0.646786520153506	0.759213434458081	0.851916589983917	0.394260388286588	0.869934494672561
AT1G02460	493.564383104844	0.220788697003476	0.39132092738035	0.564213875504994	0.572608585817327	0.930824545945782
AT1G02470	1917.0707184118	0.801734352269635	0.2305757051086	3.47709812658719	0.000506872274560665	0.0470842256199295
AT1G02475	5327.32591438199	0.286407996469555	0.317185333036382	0.902967340033666	0.36654322891981	0.855486086366239
AT1G02490	6.66852591272357	-0.135077219344469	0.963878437536572	-0.14013926869211	0.888549954782739	NA
AT1G02500	76736.0423477281	0.0284457789956714	0.273957627725027	0.103832768709118	0.91730206134122	0.991082606521889
AT1G02510	248.716784638202	-0.534406839465886	0.260870418179981	-2.04855285315327	0.0405058588738747	0.440884918794379
AT1G02520	4773.85998329839	0.81171011150587	0.407932841852648	1.98981309722318	0.0466115281292374	0.46550600173971
AT1G02530	164.171784169468	-0.0450823583752522	0.393063717894412	-0.114694784389544	0.908687048100964	0.989713429767382
AT1G02540	23.5013696236858	0.477828254389422	0.777527554428954	0.614548322651223	0.538853051274692	0.919735400801523
AT1G02560	27966.9889959924	-0.0739668021055122	0.226203413622409	-0.326992422090418	0.743673616745004	0.966086870009323
AT1G02570	315.614904734129	0.0246512047117714	0.332342336020013	0.0741741332355771	0.940871827827959	0.994067120142236
AT1G02575	36.0436427220717	0.587941303902984	0.667469986409135	0.880850548900333	0.378398715897035	0.861122413107166
AT1G02580	193.346527935083	0.280335472148314	0.390607523698336	0.717690917712112	0.472947884556956	0.899321337797752
AT1G04127	8.26262778116731	0.234526371144807	0.817647400658632	0.286830693714541	0.774241959776918	0.972314763966621
AT1G02590	6.43062407026546	-1.53523228494211	1.00718643063517	-1.52427816563607	0.127439239078125	NA
AT1G02610	989.627939992977	-0.755372391822118	0.524194781929711	-1.44101471029791	0.14958052698831	0.685377443862192
AT1G02620	53.5668847567196	-3.14743187136783	1.42129259344306	-2.21448552246601	0.0267953975379903	0.367423380420787
AT1G02630	10.1798183410551	-1.77358590183034	1.19772195714936	-1.48079935517887	0.138660048423354	0.67027272327284
AT1G02640	1618.16590483738	0.125624937871646	0.313053197287597	0.401289426078713	0.688207047671743	0.955550158841011
AT1G02650	217.017315078157	0.0989582303174969	0.30161294816024	0.328096757520247	0.742838505548966	0.966086870009323
AT1G02660	8368.51138008382	-0.119066738758678	0.419298780959118	-0.283966336573458	0.776436178654014	0.972670566504377
AT1G02670	351.792525074687	-0.564050268706365	0.286230610782553	-1.97061476815584	0.0487679561234411	0.474422789796697
AT1G02680	1737.32117113622	-0.0378255119215945	0.160092870010602	-0.236272308186427	0.813221373546561	0.97669286734774
AT1G04143	62.0552923812884	-0.233640700926698	0.511601075853913	-0.456685319781098	0.647897244014111	0.945928505772077
AT1G02690	2830.23919892775	-0.33376052712583	0.175771880997713	-1.8988277603411	0.0575871259594564	0.503149181006035
AT1G02700	183.97474321429	0.375755101423229	0.35709095725692	1.05226719911835	0.292676976206104	0.815364404717073
AT1G02705	27.121186556013	0.556040140439694	0.432986323897701	1.28419792901142	0.199072709653832	0.743445557634653
AT1G02720	934.24028201646	0.217118579509387	0.219108803231371	0.990916733181723	0.321726240866672	0.835047333225535
AT1G02730	2686.309822467	-0.213247016547071	0.231876911629702	-0.91965610136993	0.357752499659557	0.852021212903358
AT1G02740	2141.72769899371	0.0889184068625001	0.131801896777168	0.674636777138576	0.499906561197735	0.907127919743114
AT1G02750	2072.48290221342	-0.0820037434038543	0.104126300665283	-0.787541119581863	0.430965167263441	0.883944847929854
AT1G02760	7.84424629615774	0.0745109574014109	0.835148631770401	0.0892187983873695	0.928908026000649	0.992266458535138
AT1G02770	253.991614509526	-0.407419003393085	0.262517612448876	-1.55196826450045	0.120669817294726	0.648216089522042
AT1G02780	89850.8708821777	-0.176122139556497	0.245302442646129	-0.717979558852454	0.472769890685688	0.899321337797752
AT1G02800	60.4978081503484	-0.945245802503289	0.478594571391434	-1.97504497335844	0.0482630445327363	0.472548096983196
AT1G02810	3765.63401705442	-0.079672929000415	0.275832640797399	-0.288845180795464	0.772699855702813	0.972105694740203
AT1G02816	1876.75629261305	0.615788834231858	0.134096552784975	4.59213023334971	4.38744422703841e-06	0.00221359465501814
AT1G02820	200.128876960207	-0.247688468814345	0.293371257102014	-0.844283353662751	0.39851108583075	0.871868176567482
AT1G02830	7.76413359502917	-1.10745114739952	0.839438530462096	-1.31927604846764	0.187076842147296	0.732818484542069
AT1G02840	25430.427898857	-0.201060344563368	0.140998581868232	-1.42597423250161	0.153875780063821	0.692319932999157
AT1G02850	15651.7935028025	0.696466133748945	0.498067016683449	1.3983381963066	0.162011532878617	0.702353461825636
AT1G02860	1474.55223298745	-0.576795924674422	0.23056977870617	-2.50161113009294	0.0123629635258269	0.264609280428594
AT1G04147	9.35207612643545	0.42386174931387	0.90621776687	0.467726152377097	0.639980436472725	0.943963831267215
AT1G02870	2839.06842167353	-0.127422372990227	0.183678668194191	-0.69372439512416	0.487855064164027	0.902718751864758
AT1G04153	10.4938493223206	0.134143007686721	0.718642956127031	0.186661549442654	0.851926005257368	0.98285276255724
AT1G02880	5531.64351288573	-0.0793240518658368	0.25956768434759	-0.305600645416296	0.759908729001047	0.970254237977922
AT1G02890	22609.599890191	0.0169542258533934	0.197609031340911	0.0857968167666606	0.931627937001556	0.992658844961988
AT1G02900	5277.85392066643	0.857065856577288	0.378248745598837	2.26587891314853	0.0234587980313509	0.34614853767956
AT1G02910	17271.6716550115	-0.0390993333763744	0.315446408346803	-0.123949210838338	0.901355488724912	0.988463410346539
AT1G02920	173096.096743332	0.674380654039864	0.540512430314889	1.24766909365431	0.212152264034944	0.759233644768172
AT1G02930	183668.841808058	0.40438898134419	0.631977689341579	0.639878571924746	0.522251545823241	0.915432200176745
AT1G02940	144.062315877766	0.366331250599716	0.336659283321412	1.0881364891696	0.276534857227334	0.808919457786377
AT1G02950	691.563011430787	0.12009484933546	0.353126722251109	0.340089950060648	0.733788789882771	0.965524720112694
AT1G02960	3767.82963117121	0.020750373099302	0.150504337286819	0.13787225985227	0.890341374434359	0.987047561635954
AT1G02970	306.807403892909	0.0280569512613622	0.294255698220174	0.0953488800083282	0.924037718843849	0.991539120831828
AT1G02980	195.834237233954	-0.347476506080954	0.299339346911417	-1.16081133224288	0.245718633471422	0.78465866135887
AT1G02990	5577.45180945599	0.0363541049565038	0.129151078039185	0.281485106500418	0.778338349774782	0.972975173193743
AT1G03000	4939.6748564207	-0.00460906165843137	0.238834026916324	-0.0192981783958538	0.984603237088537	0.998545210924754
AT1G03010	721.331298735472	0.40273180404693	0.415204088753246	0.969961074459149	0.332065895135695	0.840652060973688
AT1G03020	656.528668336959	0.577807499130405	1.17552117845331	0.491533040596216	0.623049489154582	0.941644314447327
AT1G03030	3563.30285074666	0.30687714265509	0.123145435217583	2.49198959029928	0.01270297603523	0.268358190773812
AT1G03040	8276.08962068812	0.166179898140897	0.183337602959772	0.906414698665826	0.364716395746952	0.854683567471405
AT1G03050	26.3504678943071	-0.498716908091732	0.431331079893748	-1.15622762035739	0.247588064989547	0.785498488778164
AT1G03055	98.4060433162944	-0.785906959705069	0.392884849736546	-2.00034936504187	0.0454625519613392	0.460715991452388
AT1G03060	17750.1115504454	0.121723695539618	0.212086450988407	0.573934331836557	0.566012239663441	0.928792416515613
AT1G03070	1238.57099871107	-0.795698265086298	0.278750129647682	-2.85452159642759	0.00431017011112063	0.15554696652068
AT1G03080	24800.1963305518	-0.070685720126486	0.170409733007874	-0.414798608499785	0.67828933831604	0.952730114319014
AT1G03090	9429.70522992752	-1.17761227771829	0.707625800658802	-1.66417374355476	0.0960777135375285	0.598749681765164
AT1G03100	616.394295239676	-0.654938864445768	0.438448088653002	-1.49376603843312	0.135236781043525	0.66808482115831
AT1G03103	94.3687454343312	-1.03476262880467	0.958881114602175	-1.07913547680411	0.280527338138341	0.810186838576416
AT1G03106	45.8594795014031	-0.652460224926558	0.639028160339114	-1.02101951904642	0.307245191067914	0.825761968560483
AT1G03110	2100.67715097909	-0.152280511134475	0.107020457593946	-1.42291029732142	0.154762160763724	0.693329001205621
AT1G03120	111.581406813095	-0.598458856342884	0.414602409886725	-1.44345243074296	0.148893063502495	0.68473956780276
AT1G03130	12191.940182823	0.0279748678591603	0.282486250280867	0.0990309009070203	0.921113735314063	0.991082606521889
AT1G03140	6120.37156087571	-0.0586027928704705	0.103769946137162	-0.564737624446774	0.572252238931729	0.930635405529384
AT1G03150	2090.80982072875	0.0424143755663806	0.161546921603101	0.26255143177898	0.792896338764873	0.974379901454417
AT1G03160	5549.85556684026	0.0119553416180755	0.26445346443523	0.0452077330263284	0.963941730490232	0.995376167127124
AT1G03165	28.7015619439917	-0.344866393030947	0.49876308197961	-0.691443303426064	0.489286998888071	0.902972282635976
AT1G04173	45.6340579702921	0.382897261937208	0.567647643446704	0.674533341867308	0.499972295583535	0.907127919743114
AT1G03170	870.26182572086	-0.173509783341974	0.172147831265897	-1.0079115261927	0.313496937746651	0.831327072865794
AT1G03180	388.947724190369	-0.0979911969397756	0.196983717443188	-0.497458359562318	0.618865860107345	0.940665602584607
AT1G03190	2340.66517109764	0.00670562052170207	0.125628152409135	0.0533767343792796	0.957431742057205	0.995074951661994
AT1G03200	504.502629239242	-0.22523394635219	0.479527143776757	-0.469700097846906	0.638569297951735	0.943963831267215
AT1G03210	4659.09697112057	0.0977712849664191	0.163808713784418	0.596862539895722	0.550599159184074	0.923236115787886
AT1G03220	22266.674677462	-0.0403254262806127	0.384573930294242	-0.104857409990738	0.916488954500415	0.991082606521889
