baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01440	4473.13635544025	-0.21425633304296	0.126373085625085	-1.69542693353711	0.0899944601783094	0.379700604018029
AT1G01448	1400.85570240915	-0.136545056969527	0.132233246428844	-1.03260761311645	0.301787563961364	0.678855014922413
AT1G01453	421.428147985532	0.28155506068479	0.292627437850077	0.962162204451384	0.335968131381009	0.709780456691447
AT1G01460	474.249057029871	-0.342508871452378	0.246173566834046	-1.39133082344001	0.164125131047402	0.515068472184499
AT1G01470	33682.5803118421	-0.0368565667948179	0.288452315961274	-0.127773516645178	0.898328208900521	0.97404217697931
AT1G01480	577.257503619902	-0.715297391894588	0.274724463225171	-2.60369019743361	0.00922260797638471	0.0931586205385293
AT1G01490	13763.6598334118	0.17897392472926	0.165494354540865	1.08145033240434	0.27949684278247	0.657149081612526
AT1G01500	2215.56026438913	-0.420903923678488	0.158431994331002	-2.656685131408	0.00789131091438467	0.0836977858346944
AT1G01510	6021.7770549629	0.000394855331804629	0.119072535545097	0.00331609073408102	0.997354147250224	0.999513035221886
AT1G01520	980.919280283762	0.523256788513571	0.345849501429573	1.5129609450084	0.130289579564853	0.459184604101141
AT1G01530	48.1461726590812	-0.342550156388646	0.455513166222165	-0.752009341968342	0.452045440819583	0.791215699033327
AT1G01540	8011.97202693562	0.0847891066562117	0.132546137332841	0.63969504025074	0.522370880544806	0.828831813576101
AT1G01550	41619.7075758587	-0.213401895105072	0.118652012549634	-1.79855267954939	0.0720894684455591	0.336930958249699
AT1G01560	15333.5799946084	-0.609250889098403	0.285612753211206	-2.13313615112933	0.0329135589605477	0.211805388045888
AT1G01570	225.818447101106	0.150801573408374	0.155651751513646	0.968839553309832	0.332625248478643	0.707462955146445
AT1G01580	714.452158821187	-0.259852104198861	0.153618253313445	-1.6915444525245	0.0907328652774125	0.381800285829032
AT1G01590	47.2276507326336	0.361704181771748	0.410526623272027	0.881073629010588	0.378277969495448	0.742349428925121
AT1G01600	323.050114952683	0.157418824870839	0.164152121108644	0.958981363187203	0.337568133972813	0.71113660236149
AT1G01610	4388.80131461518	0.134245837100314	0.0997322817426913	1.34606202479822	0.178282514363885	0.534721101592105
AT1G01620	28038.0819316729	0.14356887778574	0.127599295072616	1.12515416095391	0.260523713726698	0.636897561570028
AT1G01630	4465.03867466709	0.0195457713574544	0.133539384385989	0.146367091980582	0.883631604295555	0.969565855418983
AT1G01640	1642.71471509073	-0.11451718268528	0.121004319803198	-0.946389210497037	0.343950106522352	0.71676987540228
AT1G01650	12262.420619955	-0.241609641872262	0.132507806530653	-1.82336156788144	0.0682486470780758	0.327547034416322
AT1G04027	432.048652293345	-0.549114588575278	0.286338078470005	-1.91771416330434	0.0551472648473441	0.290372836322164
AT1G01660	725.952445073501	0.311426699526976	0.311548042297566	0.999610516664797	0.317499031698826	0.693782350580292
AT1G01670	651.783712602863	0.271920765689089	0.257175319064383	1.0573361653768	0.29035819344398	0.666508238775516
AT1G01680	2123.92503233403	0.377301067247131	0.867416943929452	0.434970829066277	0.663583601464951	0.894209116432512
AT1G01690	720.421032560986	-0.113451731284075	0.163406188231255	-0.694292746878817	0.487498638676994	0.809541260326574
AT1G01695	153.127886462843	-0.0739896054093615	0.251682776381605	-0.293979613834113	0.768773481223821	0.933119268719121
AT1G04037	100.482343150984	-0.0227353409491338	0.246392818169033	-0.0922727420307221	0.926481344666581	0.98200432274001
AT1G01700	619.968615242888	-0.199404871491894	0.165481406435128	-1.20499865083069	0.228203822735439	0.598601921255562
AT1G01710	5998.88863032093	-0.0379107426927451	0.078194045611358	-0.484829022419048	0.627797633776341	0.879318677381369
AT1G01715	705.914138431185	-0.0449884078867157	0.162837412528865	-0.276278081234808	0.782334489634948	0.937338527717309
AT1G01720	50947.3846229884	-0.386275232274646	0.133960129144751	-2.88350895703642	0.0039327146261354	0.0516237459511431
AT1G01725	2749.30573719791	-0.239061545868258	0.15307895038146	-1.56168790857617	0.118361528644177	0.436041202457056
AT1G04047	2778.87317851585	0.0233631810426403	0.225473209037584	0.103618434945617	0.917472157444	0.980391038814707
AT1G01730	17132.8888711723	-0.36416752749348	0.134324623098456	-2.71110031127023	0.0067060335294608	0.0743057802381661
AT1G01740	18520.5793899094	-0.173750903725197	0.21317832062938	-0.815049594218683	0.415043922545927	0.766193124094605
AT1G01750	938.262436708412	-0.0623774575123058	0.226685646492242	-0.275171624130338	0.783184386404828	0.937479796282573
AT1G01760	550.393305415397	-0.106349471946098	0.249703823389767	-0.425902457168607	0.670178924374522	0.896752624958029
AT1G01770	6192.56289590283	-0.175061691292439	0.185427277075738	-0.944098916045319	0.345119103205725	0.717804038587905
AT1G01780	3513.17552484076	-0.46415754435374	0.110574407136729	-4.19769417148938	2.69646435036852e-05	0.000955587799249313
AT1G01790	19918.906467531	0.0709353354975581	0.289215780799267	0.245267859525243	0.806249036189129	0.944898895231194
AT1G04063	263.982504392189	-0.800144974081831	0.452365061724516	-1.76880365391505	0.076926646788004	0.349285385663894
AT1G01800	9723.44216162222	-0.017377846223242	0.0873882837331434	-0.198857850055832	0.842373941741049	0.957367984434501
AT1G01810	230.129787697657	-0.0700850127640728	0.226743680796809	-0.309093565552894	0.757250353646801	0.928414692376978
AT1G01820	14042.0041264504	-0.214972842789921	0.13423395959598	-1.6014788168132	0.109270908138323	0.418697936021622
AT1G01830	2816.60061271134	0.464255974747898	0.131854539045748	3.52097074630719	0.000429970048807978	0.00925365565602514
AT1G01840	10.2317844591394	0.855673063464564	0.945015648600117	0.905459147403645	0.365222193149104	0.733743691746304
AT1G01860	951.829574950262	0.037610896228024	0.282445809801683	0.133161459376693	0.894065690304736	0.973155887827281
AT1G01880	210.976255298996	0.0351500209772537	0.163501648986663	0.214982669563907	0.829780830344746	0.95296726664106
AT1G01900	409.42658380239	-0.195277359251039	0.150949249144177	-1.29366234253026	0.195782078166481	0.557112756689052
AT1G01910	7131.70980279656	-0.122317795500024	0.101214853406027	-1.20849649417899	0.226856343491304	0.59749354990122
AT1G01920	3224.31541412143	-0.0752893766426709	0.165375988516286	-0.455261838905087	0.648920876765544	0.888643609299801
AT1G01930	2108.14795460949	0.0328341435572839	0.121015330406974	0.271322182461204	0.786143246992787	0.938445556510866
AT1G01940	2227.85748236877	-0.233418687227498	0.115197875972853	-2.02624124148352	0.0427400692889493	0.247712772530333
AT1G01950	6495.74035797842	-0.0269046343496896	0.131711699481939	-0.204269130650606	0.838143191538422	0.955908186897516
AT1G01960	14154.1946065108	0.171342984476963	0.148030085835586	1.15748757092035	0.247073214428997	0.620654959204174
AT1G01970	3013.3494306072	0.0399148901560601	0.266368310592162	0.149848493866727	0.88088414869347	0.968536908484029
AT1G01980	81.7528403939169	0.289740059406365	0.372400313347274	0.778033876507977	0.436549042333233	0.780344867922751
AT1G01990	2205.54173379023	-0.0238128827655598	0.111351458184119	-0.213853353641631	0.830661417057791	0.953245117652951
AT1G02000	1544.42126939237	-0.00772527265842978	0.145024430018757	-0.053268767596126	0.957517764704774	0.99015243040136
AT1G02010	2152.32598038647	0.21233463393574	0.196451744951234	1.08084880584007	0.279764374238565	0.657534386062371
AT1G02020	1800.16369658431	0.161379179983839	0.144533019723337	1.11655578976173	0.264184303549127	0.642079613114429
AT1G02030	254.170237742695	0.0446912650699917	0.201996679726957	0.221247523129597	0.824899707879133	0.950619483675189
AT1G02040	73.9820442386281	-0.375469617314514	0.291107029261755	-1.28979921325398	0.197120381188858	0.558815413792913
AT1G02050	1326.26537958088	-0.104074844081922	0.103797340391544	-1.00267351445935	0.316018412928575	0.691978875530692
AT1G02060	1444.9016036589	0.125827410904108	0.201992219195407	0.622931969386319	0.53332922852953	0.834424457066735
AT1G02065	60.3175994667767	-0.145564567033636	0.458747318159486	-0.317308813090499	0.751009290761579	0.927079043725824
AT1G02070	76.4602291235393	-0.474681079915421	0.361404944515854	-1.31343272171142	0.189037177468778	0.548540443484036
AT1G02080	24232.9960567244	0.277928684895487	0.192619047755947	1.44289304787567	0.149050601870835	0.491553154649151
AT1G02090	6014.24036856701	-0.114894473108567	0.124842094167082	-0.920318373983684	0.357406410073693	0.728244619706889
AT1G02100	8852.22433291449	-0.116327055874383	0.0955751284501979	-1.2171268588459	0.223555953015779	0.594602594530648
AT1G02110	3691.51812773801	-0.253978754565642	0.135076569286379	-1.88025766354175	0.0600729702015179	0.305653006996855
AT1G02120	26302.02465802	-0.133639134374803	0.125235587921746	-1.06710190443876	0.285925821960512	0.664027424914655
AT1G02130	5480.21672487793	-0.0407604204681345	0.0944939743633916	-0.431354705342203	0.666210478945214	0.8953140560752
AT1G04087	31.2212921518038	-0.105035937159346	0.438396761009231	-0.239591042866154	0.810647309314538	0.946130745134079
AT1G02140	13523.4325713809	-0.096681445718685	0.127734999382301	-0.756890798811727	0.449115288306082	0.789994162645596
AT1G02145	4046.64965503436	-0.0715621531372693	0.0967625416165561	-0.739564628437013	0.459564211014274	0.794166320250656
AT1G02150	8520.5021167228	-0.162653504538215	0.204582444143469	-0.795051135590841	0.426583757284894	0.773428814387059
AT1G02160	1813.47419256045	-0.165882126340052	0.122977094464209	-1.34888636833367	0.177373467359347	0.533294579561112
AT1G02170	6077.98938078934	-0.307138013256402	0.223801358742197	-1.3723688496914	0.169948642251065	0.52346162278205
AT1G02180	886.537997268333	-0.520911582426526	0.187492782729142	-2.77830204898635	0.0054643796634968	0.064670321633194
AT1G02190	1555.97567122928	-0.842283420696115	0.19833546124765	-4.24676159975448	2.16882517393457e-05	0.000798719447945077
AT1G02205	452.346328924824	-1.30471497422612	0.303096159568525	-4.30462390577123	1.67269653703771e-05	0.000643815171572726
AT1G02220	1220.93289803869	0.472124173439942	0.348541664407119	1.35457026132885	0.175554513693858	0.530363165908793
AT1G02230	326.590191547474	0.472332214324478	0.553704215268248	0.853040669187703	0.393636751441461	0.752994372550153
AT1G02250	439.675054956405	-0.425759133499104	0.164368116005076	-2.59027811382809	0.00958984213910521	0.0953276609395171
AT1G02260	4178.73476324009	0.0550784665607228	0.161697451487647	0.34062668306761	0.733384639306508	0.920685822173132
AT1G02270	4945.80083353485	-0.12078838060071	0.156151069901639	-0.773535401818225	0.43920558569572	0.782425258239922
AT1G02280	7043.84734095114	-0.154159133552331	0.187390258735681	-0.822663539676184	0.410699354640515	0.762667258829656
AT1G02290	1087.24178020826	0.293560834559962	0.177437430566593	1.65444705563287	0.0980367122808354	0.395922893110603
AT1G02300	3688.92692308486	-0.095748316598234	0.134305779031542	-0.712912856681672	0.475899682951717	0.802218335660265
AT1G02305	15992.1812936542	0.0596891252296801	0.125812865647225	0.474427833136288	0.635194849057154	0.882615086795697
AT1G04097	11.3724921334033	0.371786028077181	0.848010870418925	0.438421299827813	0.661080908860936	0.893289229495247
AT1G02310	840.116131787408	0.344352142728144	0.29549621049303	1.16533522427783	0.243883326203657	0.617271841883978
AT1G04103	37.8115785903215	0.11483384733801	0.392066425472922	0.292893856441531	0.769603284888165	0.933441879412478
AT1G02330	2677.8684366958	0.197015755585131	0.117412614463364	1.67797775805943	0.0933514411444237	0.387675853944126
AT1G02335	671.514273956169	0.433214771319908	0.235541653933189	1.83922785666942	0.06588167903529	0.321397939519805
AT1G02340	871.113373757224	1.81480967012084	0.319620829916304	5.67800812793104	1.36272241249597e-08	1.29991422912304e-06
AT1G02350	190.144318663925	0.352964196139638	0.269154021933276	1.31138369623598	0.189728164255425	0.549539545737374
AT1G02360	4000.80775240686	0.373571120683833	0.41413232683169	0.902057377509818	0.367026388879432	0.734342185099094
AT1G02370	969.476045111645	0.00156036423985093	0.138882528610066	0.0112351370288763	0.991035846214873	0.9978139418994
AT1G02380	179.891521135295	0.164691973194022	0.236881315251213	0.695251007954622	0.486898011196663	0.808978454541665
AT1G02390	1863.54835648816	0.33318732207584	0.386482379951038	0.862102231201459	0.388631263699473	0.749382907904128
AT1G02400	36629.0209027418	-0.316354266881929	0.381399756513362	-0.829455870066465	0.40684649818141	0.759458768840954
AT1G02405	295.835406170813	-0.768597639525127	0.406171417350106	-1.89229868644997	0.0584511958651177	0.301145308402334
AT1G02410	2497.87808580699	0.00769768521347592	0.133024005160065	0.0578668880418495	0.953854658421915	0.989295242297064
AT1G02420	162.023741471612	0.162680602447707	0.18672615867514	0.871225561549374	0.383631005571628	0.746249268335587
AT1G02430	201.658189843111	-0.0606261681239662	0.246859925319443	-0.245589348070629	0.806000135753918	0.944898077005487
AT1G02440	645.588060150744	-0.55194440708615	0.270684513746374	-2.03906902336981	0.0414431392619393	0.243364548861941
AT1G02450	199.835453280625	0.548758110502746	0.761055038531713	0.72104917873148	0.470879257615838	0.799206551032161
AT1G02460	340.77075054973	-0.415997530160305	0.337166962965091	-1.23380276199651	0.217276409981566	0.586008888910743
AT1G02470	1753.56056413634	-0.0731732384522374	0.300672062160948	-0.243365605458442	0.807722185808122	0.944928319908197
AT1G02475	5807.2975673757	-0.072772755766204	0.225782286494487	-0.322313840009681	0.747214949332688	0.925833198653022
AT1G02490	11.9312070453042	-0.384838051642705	0.74831205558982	-0.514274825279108	0.607059860027708	0.869825670428086
AT1G02500	62542.4824046598	-0.00265468819897934	0.180482993555178	-0.0147087996862582	0.988264498984156	0.997229258618513
AT1G02510	149.293888425907	-0.393034599976829	0.196046426225537	-2.00480369647071	0.0449840372228799	0.255752847970727
AT1G02520	2214.76447044065	0.681626174065964	0.198360530895647	3.43629940385949	0.000589718874341024	0.0118758148551819
AT1G02530	90.3811673502599	-0.0230425977379024	0.274587831186792	-0.0839170389973593	0.933122392184226	0.983300448859946
AT1G02560	30541.5397858066	-0.263285725344807	0.208322231882061	-1.26383882779185	0.206287881722135	0.569815583700143
AT1G02570	342.048505825206	0.320134006055696	0.220577439941285	1.45134518807051	0.146683764265917	0.486848114386316
AT1G02575	40.3879687615492	0.623671656039372	0.493130758954371	1.26471862627632	0.205972210510262	0.569690306244537
AT1G02580	112.011940906882	-0.0368693661169152	0.403402890571757	-0.0913958897633554	0.927178027575824	0.982196379076049
AT1G04127	12.0752519243009	0.516753377075691	0.852532316238169	0.606139341856136	0.544422228228135	0.839205978923559
AT1G02590	7.13788798243615	-0.596123423797908	0.702973888322028	-0.848002228391202	0.396436729709649	NA
AT1G02610	1111.05093525328	0.0739572652928922	0.219075331641918	0.337588284078357	0.735673472333867	0.921190565320623
AT1G02620	36.6932861194856	0.918139311111696	0.819223095148157	1.12074392988841	0.262396877134363	0.639705837856199
AT1G02630	7.61449897232541	-0.630816740399875	0.784353280120438	-0.804250783910808	0.421252155026152	0.770193152604847
AT1G02640	1408.52127705758	0.0494144458210451	0.117933522830583	0.419002541728793	0.675214274776348	0.899215777100436
AT1G02650	155.700812047491	-0.516642963963507	0.210444917957931	-2.45500328055813	0.0140883302689416	0.12312092346599
AT1G02660	9177.37052125916	-0.136934992631505	0.184353293542408	-0.742785713237094	0.457611426455476	0.79411247784362
AT1G02670	438.853175029124	-0.0402954286017805	0.144930222258825	-0.278033304398158	0.780986793056129	0.93665259190841
AT1G02680	1697.27180944467	0.0178569763967999	0.103377476199739	0.172735658223054	0.862859213866304	0.963567894227779
AT1G04143	48.1513095084462	0.395459536448845	0.515236591645101	0.767529990807099	0.44276646894136	0.785482512963579
AT1G02690	2382.3056712074	-0.150595429647738	0.106385051635909	-1.41556945578346	0.156901599449065	0.504590771155968
AT1G02700	138.466656048648	0.382179618548638	0.230752545531529	1.65623143037622	0.0976749605238129	0.395520609362517
AT1G02705	15.7303268906629	0.585766372217094	0.627741609574024	0.933132937634302	0.350751334750091	0.72234107361
AT1G02720	878.069139243608	0.347303640351908	0.169213723248267	2.05245552006648	0.0401254135796059	0.238652430833094
AT1G02730	2763.01275850461	-0.175439247995189	0.182893637948183	-0.959241939541353	0.337436877004545	0.71113660236149
AT1G02740	2026.84782178011	0.0570939685565765	0.121036289519292	0.471709507812336	0.637134149721614	0.883048713810016
AT1G02750	2226.62052349786	-0.0856322872103323	0.12008541488426	-0.7130948191574	0.475787085183087	0.80219908461376
AT1G02760	10.3055703875144	-0.441150810321882	0.750421618227086	-0.58787060447982	0.556619148553057	0.844623729675211
AT1G02770	243.973958524693	-0.0852162728107766	0.202796034864599	-0.420206799741784	0.674334387805388	0.899014932540339
AT1G02780	81752.7789662283	-0.146158777792563	0.124257641744112	-1.17625584826045	0.239492653258604	0.611602917047486
AT1G02800	106.944601022187	-0.0813225974911056	0.48483869211002	-0.1677312450811	0.86679471438971	0.965001879226862
AT1G02810	5269.29648849319	0.427863380994914	0.335615939916554	1.27486013060434	0.202358752968602	0.564992407331129
AT1G02816	1719.48282821072	0.32813637988407	0.142802585182847	2.29783220985753	0.0215713407732365	0.163339660035841
AT1G02820	260.388409023683	0.76466973404076	0.303405364828378	2.52029074856108	0.0117257933654616	0.108927048465651
AT1G02830	7.33067146041432	-0.781562518997975	1.04597390173705	-0.747210344063109	0.454936601077755	0.793162019030409
AT1G02840	27196.9895577559	0.0102674668993039	0.096714486040524	0.106162657939388	0.915453298114267	0.979854610921494
AT1G02850	8036.38051467908	0.0441972477523374	0.353265751453743	0.125110480057744	0.900436086602869	0.974582218229379
AT1G02860	1592.8269192942	0.0450019952667084	0.186299630830683	0.241557082351967	0.809123380629332	0.945321980796268
AT1G04147	7.66685182146987	0.78784699977047	0.715547464513409	1.10104086569048	0.270878871785675	0.649087635004692
AT1G02870	2622.64817930756	-0.316607437135894	0.143304168928715	-2.20933863615222	0.0271510957428204	0.188593458357056
AT1G04153	14.4535906780267	-0.976941845558835	0.662181564589192	-1.47533833287086	0.140121605522622	0.476204979830461
AT1G02880	6566.30110167778	0.218614766818966	0.21521660055137	1.01578951743913	0.309729628860889	0.686530822132027
AT1G02890	21651.8219495031	0.0896816815531025	0.156800350649629	0.571948220661168	0.567357054354693	0.850080773380336
AT1G02900	3491.97709437817	0.631404409114649	0.338629351645953	1.86458854214977	0.0622391001259776	0.310954891013288
AT1G02910	12774.3373026892	-0.827813404706012	0.192872681855912	-4.29201998302923	1.77055010012812e-05	0.00067456363724701
AT1G02920	119322.689466745	-0.786584635813209	0.482592201152099	-1.62991576311301	0.103119301640042	0.405993707997164
AT1G02930	118449.955339766	-1.0730066612941	0.555219102832919	-1.93258239102231	0.053287663384533	0.284859752962781
AT1G02940	170.480900752383	0.245927562563944	0.234271214339747	1.0497557852212	0.293830408380068	0.670207035556561
AT1G02950	457.271696586702	-0.164828562845191	0.183155251870564	-0.899939047129677	0.368152688902696	0.735204338754683
AT1G02960	3850.31555640585	0.0377934149964868	0.110808706740044	0.341069001781148	0.733051636569933	0.920659835676056
AT1G02970	235.749134234867	-0.00224708844434144	0.192868637460747	-0.0116508753000278	0.990704156786189	0.99779698457183
AT1G02980	105.340795112702	-0.397517748281456	0.331721942689155	-1.19834625668389	0.230782245640652	0.601457471855433
AT1G02990	4955.08509165755	0.167801434039746	0.0941790760866496	1.78172733278207	0.0747937073753664	0.344660343643366
AT1G03000	4698.90322696003	0.147262693971868	0.16156655880912	0.911467664207967	0.362049015702853	0.731396303031974
AT1G03010	446.857191196187	-0.0364936045013339	0.156389808608423	-0.233350272796282	0.815489423849418	0.94793113639626
AT1G03020	142.994670694736	0.0214017452072263	0.599242624387923	0.035714657696599	0.971509882856928	0.99428660396295
AT1G03030	3094.77869477301	-0.0442043014603851	0.0908100355533222	-0.486777713399627	0.626415865656294	0.878450103634509
AT1G03040	7484.12310224171	0.0711863909191249	0.115737066982666	0.615069940642148	0.538508532355097	0.837399449363635
AT1G03050	22.4169529242953	0.461308764504535	0.602921066898384	0.765122981815268	0.444198316057548	0.786483013861156
AT1G03055	114.782117931879	0.759491347251636	0.611467099578463	1.24208047787889	0.21420687060179	0.582591457509133
AT1G03060	15323.8852506896	0.222534581736193	0.147502747282138	1.50868092856966	0.131380341554643	0.461021267681857
AT1G03070	762.732922049454	-0.432961785703512	0.177070680073063	-2.44513538619077	0.0144797775506115	0.125182240398371
AT1G03080	21547.6943749454	0.223819885269845	0.141182794871833	1.58531983640805	0.112893684346839	0.426269348415109
AT1G03090	10982.560207726	-0.0668200824655343	0.331976648301575	-0.201279465912414	0.840480057819318	0.956749848220519
AT1G03100	727.268037430989	-0.179661805767545	0.282101950116855	-0.636868358028449	0.524210594960344	0.829780028766583
AT1G03103	124.225618720099	-0.207713376707201	0.371571994448652	-0.559012465445386	0.576153212878696	0.854336205281855
AT1G03106	50.8047084354161	-0.150456229372376	0.392386809942512	-0.383438549818785	0.701394624827335	0.908660190722101
AT1G03110	1770.5604247363	-0.238542307001473	0.150270100671295	-1.58742361877607	0.112416733504714	0.425486604407608
AT1G03120	82.7909939380201	0.0882395884335432	0.323673949649797	0.272618752695468	0.785146295225854	0.938286132351632
AT1G03130	12473.9053786298	0.190916036567203	0.297274910462395	0.642220482953786	0.520730035402119	0.827571333978039
AT1G03140	5827.05426648342	0.0281394552741717	0.105316727479099	0.267188849746174	0.789323760789357	0.939211196636641
AT1G03150	2036.952404234	-0.00454219919913748	0.125870238499688	-0.0360863636494081	0.971213495478226	0.99428660396295
AT1G03160	6098.1599556984	0.187507505181959	0.224275548636934	0.836058617720753	0.403121927281311	0.757746187335061
AT1G03165	18.6453772168322	-0.337158236126178	0.58015078932272	-0.581156213748815	0.561135175174948	0.846833084558577
AT1G04173	52.7061866743018	0.789862820996095	0.364390851712075	2.1676252773223	0.0301872089190346	0.200897791470411
AT1G03170	1044.62236088376	0.158771546451609	0.116690507945077	1.36062092150921	0.173633516495635	0.528603989233113
AT1G03180	332.485894806587	-0.135775753527111	0.175722770272778	-0.772670231162097	0.439717568700229	0.78292004688791
AT1G03190	2013.22265082942	0.103671978417431	0.125469109024119	0.826274923156598	0.408648155331144	0.760806977281711
AT1G03200	532.036562181787	0.327848951512185	0.15584400221666	2.10369951264725	0.0354046670084004	0.222115197177009
AT1G03210	4283.95843158302	-0.0998404085606238	0.167977338732211	-0.594368319644528	0.552265792754452	0.843043524021781
AT1G03220	24667.2659797738	-0.49371799755024	0.340218439569588	-1.45117941924266	0.146729906179535	0.486937567276946
AT1G03230	7727.70011620934	-0.434443788650222	0.279810012656072	-1.55263846538693	0.120509530720294	0.440557899073992
AT1G03240	33.2523862611532	0.366080569714951	0.404505567919717	0.905007492474386	0.365461417883521	0.733765291033346
